MES,A–o,Dia,Fecha,Turno,TMS,Cbz Cu %,Cbz Au oz/ton,Cbz Ag oz/ton,Cbz Fe %,TM Finas Cu Conc,Cu % Con,Au oz/t Conc,Ag oz/t Conc,Rec Cu %,Rec Au % ,Rec Ag %,TMF Cu Conc,oz/t Au Finos Conc,oz/t Ag Finos Conc,TMF Fe Finos Conc,TMF Cu Cbz,oz/t Au Cbz,oz/t Ag Cbz,TMF Fe Cbz,Ratio,TMF Cu Rel,oz/t Au Rel,oz/t Ag Rel,TMF Fe Rel,Hrs Operacion,Tipo de Mineral,pH,Jefe de Guardia,% Malla -200,% Malla -201 WSP,Target %R,Uso Denver
April,2024,12,12-Apr-24,TD,171.576,3.12,0.038,1.213,0,16.93282795,23.76,0.17,5.844,75.15619751,52.26641998,52.24081792,4.02323992,2.878580751,98.95544653,0,5.3531712,5.507514676,189.4217022,0,10.13274336,1.32993128,2.628933925,90.46625565,0,12,MIXTO,11.54,,59,,Si,Si
April,2024,13,13-Apr-24,TD,141.4732,3.28,0.031,1.016,0,17.99931307,20.91,0.256,4.145,81.10767327,71.32929302,59.34137984,3.763656363,4.607824146,74.60715267,0,4.64032096,6.45993245,125.7253419,0,7.859922179,0.876664597,1.852108304,51.11818919,0,12,MIXTO,11.66,,60,,Si,Si
April,2024,14,14-Apr-24,TD,162.9375,2.69,0.037,0.972,0,14.70170056,22.15,0.202,5.968,74.29643495,54.09613143,58.09177684,3.256426674,2.969743513,87.73974895,0,4.38301875,5.489752104,151.0364353,0,11.08290155,1.126592076,2.52000859,63.29668636,0,12,SULFURO/MIXTO,11.66,,60,,FALSE,Si
April,2024,15,15-Apr-24,TD,180.38211,1.87,0.03,0.979,0,13.75029123,20.29,0.104,4.903,82.71016257,41.69656046,44.97497354,2.789934091,1.430030288,67.41767792,0,3.373145457,3.429612114,149.9004282,0,13.11842105,0.583211366,1.999581825,82.48275029,0,12,SULFURO,11.7,,63,,No,Si
April,2024,16,16-Apr-24,TD,168.079328,1.19,0.027,0.762,0,7.670140462,22.94,0.104,6.463,87.9701771,31.13324314,50.16520173,1.759530222,0.797694608,49.5721178,0,2.000144003,2.562195671,98.81773838,0,21.91346154,0.240613781,1.764501063,49.24562057,0,12,SULFURO,11.7,,62.5,,No,Si
April,2024,17,17-Apr-24,TD,169.184,1.77,0.031,0.773,0,11.1922834,23.65,0.096,3.097,88.39288083,34.34585911,36.5417158,2.646975023,1.074459206,34.66250168,0,2.9945568,3.128351522,94.85734571,0,15.11612903,0.347581777,2.053892316,60.19484403,0,10.33,SULFURO,11.7,,62.5,,No,Si
April,2024,18,18-Apr-24,TD,134.3655,1.83,0.033,0.758,0,12.3797427,17.99,0.104,4.678,90.57407749,39.74645787,64.43829247,2.227115711,1.28749324,57.91243633,0,2.45888865,3.239265357,89.87270475,0,10.85365854,0.231772939,1.951772117,31.96026841,0,12,SULFURO,11.9,,61,,Si,Si
April,2024,19,19-Apr-24,TD,177.2524,1.35,0.038,1.024,0,10.4320908,19.26,0.209,4.391,83.96566824,48.28183656,44.60605357,2.009220689,2.180306978,45.80731072,0,2.3929074,4.515791307,102.6930362,0,16.99107143,0.383686711,2.335484329,56.88572544,0,12,SULFURO,9.2,,62,,No,Si
April,2024,20,20-Apr-24,TD,119.412,1.74,0.044,0.751,0,11.42933412,17.14,0.622,3.811,94.28324593,77.60360057,54.70400765,1.958987868,7.10904582,43.55719232,0,2.0777688,9.160716472,79.62340272,0,10.44785276,0.118780932,2.051670652,36.06621041,0,12,SULFURO,11.8,,59,,Si,Si
April,2024,21,21-Apr-24,TD,159.168,1.29,0.047,0.65,0,10.00052376,19.04,0.838,4.686,92.7351162,71.86031764,59.36956686,1.904099724,8.38043891,46.86245434,0,2.0532672,11.66212339,78.93346173,0,15.91596639,0.149167476,3.281684477,32.07100739,0,12,SULFURO,11.7,,59,,Si,Si
April,2024,22,22-Apr-24,TD,187.154,1.18,0.037,0.621,0,9.855058071,20.43,0.203,5.597,91.16884092,41.35679062,53.62916225,2.013388364,2.000576788,55.15876002,0,2.2084172,4.837359859,102.8521754,0,18.99065421,0.195028836,2.836783071,47.69341538,0,12,SULFURO,11.7,,63,,Si,Si
April,2024,23,23-Apr-24,TD,179.0814,1.73,0.027,0.667,0,16.19781202,17.92,0.115,4.872,93.69097876,48.79687953,67.24458969,2.902647914,1.862748383,78.91574017,0,3.09810822,3.817351438,117.3562669,0,11.05590062,0.195460306,1.954603056,38.44052676,0,12,SULFURO,11.7,,60,,Si,Si
April,2024,24,24-Apr-24,TD,183.9455,1.41,0.028,0.625,0,10.77158333,22.31,0.125,5.744,92.65542138,41.41182467,61.57042852,2.403140242,1.346447917,61.87197467,0,2.59363155,3.251361,100.4897581,0,17.07692308,0.190491308,1.904913083,38.61778342,0,12,SULFURO,11.7,,62,,Si,Si
April,2024,25,25-Apr-24,TD,187.9461,1.28,0.018,0.722,0,8.815910877,24.85,0.112,7.248,91.06474929,47.88088745,58.50493602,2.190753853,0.987382018,63.89772204,0,2.40571008,2.062163153,109.2176599,0,21.31896552,0.214956227,1.074781135,45.31993785,0,12,SULFURO,11.7,,61,,Si,Si
April,2024,26,26-Apr-24,TD,173.88,1.31,0.03,0.555,0,12.15640449,16.21,0.203,3.256,86.51018288,48.81484026,50.90965948,1.970553169,2.467750112,39.58125303,0,2.277828,5.05532764,77.74802157,0,14.30357143,0.307274831,2.587577528,38.16676854,0,12,SULFURO/MIXTO,11.5,,61,,FALSE,Si
April,2024,27,27-Apr-24,TD,162.979,2.59,0.019,0.706,0,14.72642268,17.59,0.241,3.479,61.36654718,77.37507811,56.5986913,2.590377749,3.549067866,51.23322451,0,4.2211561,4.586835907,90.52015749,0,11.06711409,1.630778351,1.037768041,39.28693299,0,11.67,SULFURO/MIXTO,11.5,,60,,FALSE,Si
April,2024,28,28-Apr-24,TD,176.976,2.81,0.022,0.81,0,12.3201331,24.06,0.155,5.284,59.60604795,56.30568883,50.15015391,2.964224024,1.90962063,65.0995833,0,4.9730256,3.391523433,129.809339,0,14.36477987,2.008801576,1.481902802,64.70975569,0,12,MIXTO,11.5,,58,,Si,Si
April,2024,29,29-Apr-24,TD,202.6128,1.66,0.023,0.577,0,13.69154616,18.77,0.155,4.914,76.40852237,50.52443416,54.52656503,2.569903214,2.122189654,67.28025782,0,3.36337248,4.200323447,123.3898702,0,14.7983871,0.793469266,2.078133792,56.10961239,0,12,SULFURO/MIXTO,11.5,,58,,FALSE,Si
April,2024,30,30-Apr-24,TD,204.016,1.66,0.023,0.577,0,13.7863673,18.77,0.155,4.914,76.40852237,50.52443416,54.52656503,2.587701143,2.136886932,67.74620892,0,3.3866656,4.229412892,124.2444098,0,14.7983871,0.798964457,2.09252596,56.49820091,0,12,SULFURO,11.5,,58,,No,Si
April,2024,01,1-Apr-24,TN,200.1970839,0.9,0.015,0.573,0,7.324283557,22.23,0.096,7.036,90.36585366,34.24494649,53.31110774,1.628188235,0.703131221,51.53365911,0,1.801773755,2.053240824,96.66589438,0,27.33333333,0.17358552,1.350109602,45.13223528,0,12,SULFURO,11.9,,59.5,,Si,Si
April,2024,02,2-Apr-24,TN,195.326764,1.04,0.022,0.726,0,7.430479893,24.81,0.152,7.181,90.75039691,42.90175354,52.30003014,1.843502061,1.129432944,53.35827611,0,2.031398346,2.632603217,102.0234137,0,30.16883117,0.187896284,1.503170273,48.66513758,0,12,SULFURO,11.65,,60.14,,Si,Si
April,2024,03,3-Apr-24,TN,203.7738,0.84,0.016,0.654,0,6.754447955,23.3,0.125,8.518,91.94288994,34.8820353,56.37268131,1.573786374,0.844305994,57.53438768,0,1.71169992,2.420460811,102.0607612,0,30.16883117,0.137913546,1.576154816,44.52637356,0,12,SULFURO,11.65,,59,,Si,Si
April,2024,04,4-Apr-24,TN,198.7356,0.92,0.014,0.722,0,8.190196028,20.23,0.105,6.769,90.62054747,39.20025189,55.00531131,1.656876656,0.859970583,55.43943691,0,1.82836752,2.193788411,100.7892431,0,24.26506024,0.171490864,1.333817828,45.34980615,0,12,SULFURO,11.6,,60.66,,Si,Si
April,2024,05,5-Apr-24,TN,203.319,1.21,0.017,0.916,0,8.143155518,23.74,0.145,10.041,78.57965329,43.05932899,53.71391889,1.93318512,1.18075755,81.76542455,0,2.4601599,2.742164306,152.2239044,0,24.96808511,0.52697478,1.561406756,70.45847986,0,12,SULFURO,11.8,,62,,No,Si
April,2024,06,6-Apr-24,TN,198.3747,0.98,0.018,0.693,0,9.645858733,15.85,0.088,8.675,78.64258947,33.32170794,57.70299543,1.528868609,0.848835569,83.67782451,0,1.94407206,2.54739514,145.0146979,0,20.56578947,0.415203451,1.698559571,61.33687341,0,12,SULFURO,11.8,,61,,No,Si
April,2024,07,7-Apr-24,TN,183.8345,2.19,0.018,1.001,0,5.951963208,28.49,0.211,6.874,42.1193397,46.8794183,36.22093072,1.695714318,1.255864237,40.91379509,0,4.02597555,2.678924531,112.9562225,0,30.88636364,2.330261232,1.423060294,72.0424274,0,12,MIXTO,11.75,,62,,No,Si
April,2024,08,8-Apr-24,TN,170.2305,2.89,0.025,1.049,0,9.354722804,28.17,0.137,5.942,53.56517802,44.34047425,38.79978714,2.635225414,1.281597024,55.5857629,0,4.91966145,2.890354796,143.2630615,0,18.19727891,2.284436036,1.608757772,87.67729857,0,12,MIXTO,11.75,,62,,Si,Si
April,2024,09,9-Apr-24,TN,182.153,3.14,0.028,1.364,0,13.85946739,26.09,0.153,7.244,63.22002215,51.2195122,44.63418069,3.615935042,2.120498511,100.3979818,0,5.7196042,4.140020902,224.9351959,0,13.14285714,2.103669158,2.019522391,124.5372141,0,12,MIXTO,11.7,,59,,Si,Si
April,2024,10,10-Apr-24,TN,178.942,3.21,0.031,1.294,0,17.94427705,22.5,0.163,5.076,70.28961501,62.28671975,47.35319118,4.037462337,2.92491716,91.08515032,0,5.7440382,4.695892112,192.3527181,0,9.972093023,1.706575863,1.770974952,101.2675677,0,12,MIXTO,11.91,,60,,Si,Si
April,2024,11,11-Apr-24,TN,188.936,3.73,0.031,1.137,0,21.17453317,25.28,0.239,7.58,75.9569234,69.88379218,63.371011,5.352921985,5.060713427,160.5029614,0,7.0473128,7.241612496,253.2750526,0,8.922794118,1.694390815,2.180899069,92.77209116,0,12,MIXTO,12,,59,,Si,Si
April,2024,12,12-Apr-24,TN,174.564,3.76,0.034,1.105,0,18.48403211,27.15,0.148,4.911,76.458191,53.88467554,52.08640922,5.018414718,2.735636752,90.77508169,0,6.5636064,5.076836271,174.2778645,0,9.444043321,1.545191682,2.341199518,83.50278282,0,12,MIXTO,11.52,,63.5,,Si,Si
April,2024,13,13-Apr-24,TN,103.4964,2.98,0.036,1.112,0,14.33400845,17.66,0.273,4.264,82.07612566,72.08001432,57.10096441,2.531385892,3.913184307,61.12021203,0,3.08419272,5.428944963,107.0388437,0,7.220338983,0.552806828,1.515760656,45.91863165,0,12,MIXTO,12.11,,62,,Si,Si
April,2024,14,14-Apr-24,TN,164.208,2.14,0.029,1.046,0,10.51331707,20.56,0.157,3.047,61.51128334,43.41013825,38.35415268,2.16153799,1.65059078,32.03407712,0,3.5140512,3.802316341,83.5217959,0,15.61904762,1.35251321,2.151725561,51.48771878,0,12,SULFURO,11.4,,62,,No,Si
April,2024,15,15-Apr-24,TN,185.393375,1.74,0.028,1.015,0,13.34270502,18.89,0.098,5.129,78.1326193,40.86021505,40.02571148,2.520436978,1.307585092,68.43473404,0,3.225844725,3.200142462,170.9769334,0,13.89473684,0.705407747,1.89255737,102.5421993,0,12,SULFURO,12,,61,,No,Si
April,2024,16,16-Apr-24,TN,180.3802,1.23,0.031,0.647,0,9.56972032,20.15,0.096,4.911,86.91211537,27.7547458,51.0331806,1.928298645,0.918693151,46.99689649,0,2.21867646,3.310039866,92.09086313,0,18.8490566,0.290377815,2.391346716,45.09396664,0,12,SULFURO,11.6,,63,,No,Si
April,2024,17,17-Apr-24,TN,188.86532,1.59,0.029,0.63,0,11.66811925,19.51,0.121,3.363,75.80690836,39.9027444,38.75203362,2.276450065,1.411842429,39.23988502,0,3.002958588,3.538208838,101.2589053,0,16.18644068,0.726508523,2.126366409,62.01902026,0,12,SULFURO,11.6,,63,,No,Si
April,2024,18,18-Apr-24,TN,183.3905,1.18,0.029,0.713,0,11.37552667,17.36,0.116,5.809,91.25620241,35.39812914,58.81529705,1.974791429,1.319561093,66.08043441,0,2.1640079,3.72777072,112.3524622,0,16.12149533,0.189216471,2.408209627,46.27202783,0,12,SULFURO,11.87,,62,,Si,Si
April,2024,19,19-Apr-24,TN,176.6835,1.45,0.032,0.928,0,12.60498972,16.81,0.097,4.006,82.70775132,33.19028011,48.86881009,2.118898772,1.222684003,50.49558883,0,2.56191075,3.683861657,103.3288691,0,14.01694915,0.443011978,2.461177654,52.83328031,0,12,SULFURO,11.57,,61,,No,Si
April,2024,20,20-Apr-24,TN,188.981255,1.35,0.038,0.641,0,11.40242983,20.35,0.295,5.343,90.9513866,52.70171328,51.04726433,2.32039447,3.363716799,60.92318257,0,2.551246943,6.382556827,119.346616,0,16.57377049,0.230852473,3.018840028,58.42343348,0,12,SULFURO,11.67,,59,,Si,Si
April,2024,21,21-Apr-24,TN,192.16224,1.2,0.036,0.542,0,11.68328616,17.42,0.115,3.573,88.25998842,31.75375391,52.41308493,2.035228449,1.343577909,41.74438145,0,2.30594688,4.23124117,79.64496176,0,16.44761905,0.270718431,2.887663261,37.90058031,0,12,SULFURO,11.91,,59,,No,Si
April,2024,22,22-Apr-24,TN,170.366,1.23,0.031,0.617,0,11.3776942,17.16,0.108,4.964,93.17158901,37.28536386,62.95897013,1.952412325,1.228790974,56.47887401,0,2.0955018,3.295638949,89.70742992,0,14.97368421,0.143089475,2.066847975,33.22855591,0,12,SULFURO,11.91,,63,,Si,Si
April,2024,23,23-Apr-24,TN,185.7252,1.31,0.024,0.61,0,11.1254707,18.73,0.096,5.325,85.64737191,35.73680327,56.99706951,2.083800661,1.068045187,59.24313146,0,2.43300012,2.988642209,103.9406622,0,16.69369369,0.349199459,1.920597022,44.6975307,0,12,SULFURO,12,,58,,No,Si
April,2024,24,24-Apr-24,TN,188.157,1.27,0.024,0.605,0,9.730773913,21.99,0.095,5.687,89.54647831,30.15534144,59.28510739,2.139797183,0.924423522,55.33891124,0,2.3895939,3.065538235,93.3436974,0,19.33628319,0.249796717,2.141114713,38.00478616,0,12,SULFURO,12,,60,,No,Si
April,2024,25,25-Apr-24,TN,190.6944,1.22,0.02,0.583,0,9.179132003,23.17,0.08,5.497,91.41761335,33.58547655,52.64975835,2.126804885,0.73433056,50.45768862,0,2.32647168,2.186452704,95.83650562,0,20.77477477,0.199666795,1.452122144,45.378817,0,12,SULFURO,11.85,,63,,Si,Si
April,2024,26,26-Apr-24,TN,196.3566,2.01,0.024,0.773,0,9.107604,24.42,0.225,6.011,56.35185773,47.6982321,46.16092942,2.224076897,2.0492109,54.74580764,0,3.94676766,4.296198852,118.5977153,0,21.55963303,1.722690763,2.246987952,63.85190764,0,12,SULFURO/MIXTO,11.8,,61,,FALSE,Si
April,2024,27,27-Apr-24,TN,174.9175,2.98,0.022,0.75,0,13.73486143,22.93,0.303,5.127,60.41973433,74.15245087,53.35132951,3.149403726,4.161663014,70.41863456,0,5.2125415,5.612306761,131.9904025,0,12.73529412,2.063137774,1.450643747,61.57176793,0,12,MIXTO,11.8,,58,,Si,Si
April,2024,28,28-Apr-24,TN,177.48565,2.85,0.025,0.883,0,14.61740502,23.24,0.204,5.238,67.15808423,62.46883419,54.09095911,3.397084926,2.981950624,76.56596748,0,5.058341025,4.773501318,141.5503972,0,12.1420765,1.661256099,1.791550695,64.98442975,0,12,MIXTO,11.8,,61,,Si,Si
April,2024,29,29-Apr-24,TN,198.8493,1.3,0.026,0.588,0,10.11412678,21.64,0.204,2.777,84.66779138,47.67172627,35.2799324,2.188697036,2.063281864,28.08693008,0,2.5850409,4.328103943,79.61163237,0,19.66055046,0.396343864,2.264822079,51.52470229,0,12,SULFURO/MIXTO,11.8,,58,,FALSE,Si
April,2024,30,30-Apr-24,TN,208.509,1.66,0.023,0.577,0,14.08998147,18.77,0.155,4.914,76.40852237,50.52443416,54.52656503,2.644689522,2.183947128,69.23816895,0,3.4612494,4.322556332,126.9806175,0,14.7983871,0.816559878,2.138609204,57.7424485,0,12,SULFURO,11.8,,61.5,,No,Si
April,2024,01,1-Apr-24,DIA,399.3570839,0.890025969,0.014002597,0.736574111,0,15.41373436,19.82632002,0.093375895,7.509388502,85.97771741,38.43454304,48.89337771,3.055976301,1.439271244,115.7477196,0,3.554381755,3.744733593,236.7349629,0,25.9091713,0.498405454,2.305462348,120.9872433,0,24,SULFURO,11.775,,59.75,,No,Si
April,2024,02,2-Apr-24,DIA,390.033164,0.990079527,0.020502386,0.667593047,0,16.36861488,20.1740081,0.124151285,6.61419675,85.51307137,42.02433636,51.49458577,3.302205691,2.032184578,108.2652393,0,3.861638506,4.835732705,210.245869,0,31.1536477,0.559432814,2.803548128,101.9806296,0,24,SULFURO,11.775,,61.07,,No,Si
April,2024,03,3-Apr-24,DIA,401.6239745,0.859705016,0.015014749,0.836764027,0,12.89171587,24.52348171,0.101196854,7.854844351,91.56379066,32.36393691,52.8486945,3.161497584,1.304601088,101.2624216,0,3.452781455,4.031033344,191.6081798,0,31.1536477,0.291283872,2.726432256,90.34575823,0,24,SULFURO,11.775,,60.5,,Si,Si
April,2024,04,4-Apr-24,DIA,401.58216,0.945255923,0.015010237,0.885658379,0,15.07643717,21.96110222,0.123726963,7.152674372,87.22260175,37.58671188,47.36925131,3.310951778,1.865361789,107.8368457,0,3.795979152,4.962822487,227.6515731,0,26.63640988,0.485027374,3.097460698,119.8147273,0,24,SULFURO,11.75,,60.83,,No,Si
April,2024,05,5-Apr-24,DIA,406.2378,1.110098514,0.01500197,0.751662055,0,18.10643539,20.82361242,0.122439266,8.385812482,83.60787361,44.9129535,52.84570986,3.770413928,2.216938656,151.8371719,0,4.50963978,4.936078533,287.321662,0,22.43610028,0.739225852,2.719139877,135.4844901,0,24,SULFURO,11.75,,61.5,,No,Si
April,2024,06,6-Apr-24,DIA,401.8615,1.025572447,0.016480918,0.721356189,0,17.97143178,16.38738983,0.087073466,7.731788189,71.45781263,33.8012112,50.23615486,2.945048584,1.56483485,138.951304,0,4.12138082,4.62952301,276.5962171,0,22.36112876,1.176332236,3.06468816,137.6449132,0,24,SULFURO,11.75,,60.5,,No,Si
April,2024,07,7-Apr-24,DIA,377.372,1.897672072,0.018512856,0.998948576,0,8.323538701,27.26482703,0.214704011,7.299961299,31.68983007,36.24465073,27.38395651,2.26939843,1.787097147,60.76151039,0,7.16128305,4.930650762,221.8872586,0,45.3379282,4.89188462,3.143553615,161.1257482,0,24,MIXTO,11.7,,61.5,,No,Si
April,2024,08,8-Apr-24,DIA,355.422,2.832684851,0.02656314,1.083910136,0,18.15226843,29.37193866,0.170441035,7.593696349,52.95670453,46.57382935,41.66609373,5.331673148,3.093891423,137.8428145,0,10.06798515,6.642982693,330.8273038,0,19.58003218,4.736312002,3.54909127,192.9844893,0,24,MIXTO,11.95,,62,,Si,Si
April,2024,09,9-Apr-24,DIA,362.995,3.234656896,0.028996388,1.239451452,0,26.86545149,27.50361754,0.169944046,5.249927854,62.92961858,52.07729176,41.47088366,7.388971029,4.565623521,141.0416821,0,11.7416428,8.767014119,340.0980873,0,13.51159128,4.352671771,4.201390598,199.0564052,0,24,MIXTO,11.825,,58.5,,Si,Si
April,2024,10,10-Apr-24,DIA,283.75,3.24693674,0.030261265,1.313576472,0,27.47648367,22.98569131,0.164734612,5.532896751,68.55024718,63.26294772,47.9813263,6.31565972,4.526327872,152.0245473,0,9.213183,7.154784965,316.8410692,0,10.32701285,2.89752328,2.628457093,164.8165219,0,22.93,MIXTO,11.775,,59,,Si,Si
April,2024,11,11-Apr-24,DIA,377.473,3.580158554,0.033497357,1.17046459,0,48.23822679,21.99229116,0.217119344,8.156751653,78.50072329,69.46895048,62.91154335,10.60869129,10.47345215,393.4672362,0,13.5141319,15.07645082,625.4293174,0,7.82518399,2.905440613,4.602998664,231.9620813,0,24,MIXTO,11.7,,59,,Si,Si
April,2024,12,12-Apr-24,DIA,346.14,3.44276235,0.035982735,1.158533853,0,35.41686006,25.5292384,0.158518217,5.357068015,75.87331862,53.04262426,52.16682823,9.041654638,5.614217503,189.7305282,0,11.9167776,10.58435095,363.6995667,0,9.773311339,2.875122962,4.970133443,173.9690385,0,24,MIXTO,12.025,,61.25,,Si,Si
April,2024,13,13-Apr-24,DIA,244.9696,3.153253987,0.033112434,1.056558724,0,32.33332152,19.46920996,0.26353644,4.197755081,81.49435053,71.6721029,58.31110331,6.295042255,8.521008453,135.7273647,0,7.72451368,11.88887741,232.7641855,0,7.57638215,1.429471425,3.36786896,97.03682084,0,24,MIXTO,11.94,,61,,Si,Si
April,2024,14,14-Apr-24,DIA,327.1455,2.413932012,0.032984466,1.009143693,0,25.21501763,21.48705483,0.183237401,4.750098842,68.60727711,49.7234208,51.06357831,5.417964665,4.620334294,119.7738261,0,7.89706995,9.292068445,234.5582312,0,12.97423245,2.479105285,4.671734151,114.7844051,0,24,SULFURO/MIXTO,11.725,,61,,FALSE,Si
April,2024,15,15-Apr-24,DIA,365.775485,1.804109475,0.0289863,0.997246607,0,27.09299625,19.60053078,0.101045132,5.014300031,80.47248023,41.29286159,42.33779887,5.310371069,2.73761538,135.852412,0,6.598990182,6.629754575,320.8773616,0,13.50073951,1.288619113,3.892139195,185.0249496,0,24,SULFURO,11.75,,62,,No,Si
April,2024,16,16-Apr-24,DIA,348.459528,1.210706014,0.029070601,0.702470209,0,17.23986078,21.39129146,0.099559259,5.601496179,87.41374274,29.22886434,50.58389907,3.687828866,1.716387759,96.5690143,0,4.218820463,5.872235537,190.9086015,0,20.21243283,0.530991597,4.155847778,94.33958721,0,24,SULFURO,11.8,,62.75,,No,Si
April,2024,17,17-Apr-24,DIA,358.04932,1.675052864,0.029945032,0.697569775,0,22.86040264,21.53691326,0.108760186,3.232768375,82.09107889,37.29511923,37.68294893,4.923425088,2.486301635,73.90238671,0,5.997515388,6.66656036,196.116251,0,15.66242404,1.0740903,4.180258725,122.2138643,0,22.33,SULFURO,11.8,,62.75,,No,Si
April,2024,18,18-Apr-24,DIA,317.756,1.454857359,0.03069143,0.732028586,0,23.75526936,17.68831612,0.10974636,5.219594392,90.89338459,37.41984834,61.314263,4.20190714,2.607054334,123.9928707,0,4.62289655,6.967036077,202.225167,0,13.37623224,0.42098941,4.359981744,78.23229624,0,24,SULFURO,11.8,,61.5,,Si,Si
April,2024,19,19-Apr-24,DIA,353.9359,1.399919632,0.035004822,0.976077153,0,23.03708053,17.91945579,0.147717979,4.180343053,83.31525671,41.50164642,46.74400977,4.128119461,3.402990981,96.30289955,0,4.95481815,8.199652964,206.0219053,0,15.36374801,0.826698689,4.796661983,109.7190057,0,24,SULFURO,11.785,,61.5,,No,Si
April,2024,20,20-Apr-24,DIA,308.393255,1.501010696,0.040323241,0.68359276,0,22.83176394,18.74310871,0.458692664,4.576097368,92.44691691,67.37810253,52.51061217,4.279382337,10.47276262,104.4803749,0,4.629015743,15.5432733,198.9700188,0,13.50720232,0.349633405,5.07051068,94.48964389,0,24,SULFURO,11.855,,59,,Si,Si
April,2024,21,21-Apr-24,DIA,351.33024,1.240773945,0.040983482,0.590928734,0,21.68380992,18.16714031,0.448445954,4.086313066,90.36785303,61.18287153,55.87571994,3.939328173,9.724016819,88.60683579,0,4.35921408,15.89336456,158.5784235,0,16.20242205,0.419885907,6.169347739,69.9715877,0,24,SULFURO,11.75,,59,,Si,Si
April,2024,22,22-Apr-24,DIA,357.52,1.20382608,0.03414087,0.619093914,0,21.23275227,18.67775142,0.152093696,5.257803256,92.14394343,39.70697449,57.97562466,3.965800689,3.229367762,111.637634,0,4.303919,8.132998808,192.5596053,0,16.83813739,0.338118311,4.903631046,80.92197129,0,24,SULFURO,11.75,,63,,Si,Si
April,2024,23,23-Apr-24,DIA,364.8066,1.516175513,0.025472682,0.637980963,0,27.32328272,18.2498151,0.107263596,5.056452149,90.15279162,43.06194982,62.43144548,4.986448576,2.930793569,138.1588716,0,5.53110834,6.805993647,221.2969291,0,13.35149234,0.544659764,3.875200078,83.13805746,0,24,SULFURO,11.65,,59,,Si,Si
April,2024,24,24-Apr-24,DIA,372.1025,1.339207732,0.025977364,0.614886819,0,20.50235725,22.15812246,0.11076148,5.716946813,91.16459752,35.94914774,60.46989443,4.542937425,2.270871438,117.2108859,0,4.98322545,6.316899235,193.8334555,0,18.14925452,0.440288025,4.046027796,76.62256957,0,24,SULFURO,11.65,,61,,Si,Si
April,2024,25,25-Apr-24,DIA,378.6405,1.24978225,0.019007258,0.651995546,0,17.99504288,23.99304501,0.095677048,6.354828461,91.23822704,40.52408211,55.76839192,4.317558738,1.721712579,114.3554107,0,4.73218176,4.248615857,205.0541655,0,21.04137803,0.414623022,2.526903279,90.69875485,0,24,SULFURO,11.65,,62,,Si,Si
April,2024,26,26-Apr-24,DIA,370.2366,1.681248061,0.026817874,0.670617253,0,21.26400849,19.72643148,0.212422837,4.435996191,67.38799264,48.30185763,48.04130825,4.194630065,4.516961012,94.32706068,0,6.22459566,9.351526492,196.3457369,0,17.41142081,2.029965595,4.83456548,102.0186762,0,24,SULFURO,11.8,,61,,No,Si
April,2024,27,27-Apr-24,DIA,337.8965,2.791889706,0.020552998,0.7287773,0,28.46128411,20.16698,0.270919993,4.274292705,60.84339057,75.60175527,54.67239805,5.739781476,7.71073088,121.6518591,0,9.4336976,10.19914267,222.51056,0,11.87214529,3.693916124,2.488411788,100.8587009,0,23.67,MIXTO,11.775,,59,,Si,Si
April,2024,28,28-Apr-24,DIA,354.46165,2.830028756,0.023502157,0.84655248,0,26.93753812,23.61503461,0.181589395,5.259038527,63.41418062,59.90883559,52.20581091,6.36130895,4.891571254,141.6655508,0,10.03136663,8.165024751,271.3597362,0,13.15865052,3.670057675,3.273453497,129.6941854,0,24,MIXTO,11.8,,59.5,,Si,Si
April,2024,29,29-Apr-24,DIA,401.4621,1.481687407,0.024485938,0.58244844,0,23.80567294,19.98935406,0.17581824,4.006069819,79.99780691,49.07670931,46.97856257,4.75860025,4.185471519,95.3671879,,5.94841338,8.528427389,203.0015026,0,16.86413574,1.18981313,4.342955871,107.6343147,0,24,SULFURO/MIXTO,5.95,,58,,FALSE,Si
April,2024,30,30-Apr-24,DIA,412.525,1.66,0.023,0.577,0,27.87634877,18.77,0.155,4.914,76.40852237,50.52443416,54.52656503,5.232390665,4.32083406,136.9843779,0,6.847915,8.551969223,251.2250273,0,14.7983871,1.615524335,4.231135163,114.2406494,0,24,SULFURO,11.79,,59.75,,No,Si
May,2024,01,1-May-24,TD,174.2475,1.58,0.041,0.718,18.95,11.51128929,19.11,0.192,4.716,79.90261864,40.44302507,52.40267648,2.199807384,2.210167544,54.2872403,0,2.7531105,5.464891758,103.5963121,0,15.13709677,0.553303116,3.254724214,49.30907184,0,12,SULFURO,11.79,,60,,No,Si
May,2024,02,2-May-24,TD,168.912,1.37,0.031,0.561,15.52,10.51517827,17.94,0.202,5.133,81.51884302,48.92333436,56.81565477,1.886422981,2.12406601,53.97441005,0,2.3140944,4.341621514,94.99918688,0,16.06363636,0.427671419,2.217555504,41.02477683,0,10.35,SULFURO,11.7,,62,,No,Si
May,2024,03,3-May-24,TD,163.558558,1.65,0.027,0.623,18.21,7.240664153,21.08,0.195,4.974,56.55770693,42.94523565,37.68362623,1.526332004,1.41192951,36.0150635,0,2.698716208,3.287744237,95.57218107,0,22.58888889,1.172384204,1.875814727,59.55711757,0,10.85,SULFURO,11.7,,62,,No,Si
